id,name,published_at,alternate_url,type,employer,department,area,experience,key_skills,schedule,employment,description,salary_from,salary_to,currency_salary
96747255,Data scientist (Персонализации),2024-05-11T17:58:45+0300,https://hh.ru/vacancy/96747255,Открытая,билайн,"билайн: ИТ, Data, Digital",Москва,От 1 года до 3 лет,[],Удаленная работа,Полная занятость,"Сегодня билайн — компания изменений, чутко реагирующая на потребности рынка и людей. А ещё билайн — это команда, объединённая общими ценностями и общей целью — быть лидером телеком и digital рынков, предоставляя нашим клиентам новейшие продукты и услуги, а также сервис самого высокого уровня.Сейчас у вас есть возможность присоединиться к лучшей команде Персонализации в роли Data Scientist!Итак, вам предстоит:Решение бизнес-задач с помощью анализа данных и машинного обученияРуководство, развитие и экспертная поддержка команды data scientistsСбор, статистический анализ и обработка данныхПостроение и валидация моделей машинного обученияРазвивать и поддерживать полный цикл разработки DS/ML-продуктов - от постановки задачи до выведения моделей в production. Мы будем рады рассмотреть вашу кандидатуру, если у вас есть:Опыт работы в роли Data Scientist от 2 лет.Уверенное владение Python и основными ML-библиотеками.Хорошее понимание принципов работы ML-алгоритмов, опыт их применения на практике.Навыки работы с SQL (можете с их помощью самостоятельно собрать и обработать данные).Знание основ статистики (понимание, что такое p-value, и умеение проверять статистические гипотезы).Готовность общаться с бизнесом и отвечать end-to-end за задачу.Наш стек:Python + ML libs (pandas, scikit-learn, catboost, pytorch).Hadoop (pyspark, hive, hdfs).MLFlow, Argo Workflows, Airflow, JupyterHub, K8s.Что мы предлагаем:  Трудоустройство в аккредитованную ИТ-компанию.Возможность работать дистанционно на территории РФ.Сильную команду из топовых ВУЗов, с которой можно расти.Свободу в принятии решений, возможность влиять на процесс и результат.Развитое внутреннее DS/DA комьюнити (100+ человек) с регулярными митапами и встречами по обмену опытом.Ежегодный процесс ревью.Десятки Пбайт разнообразных данных - от классических табличных до гео, графов, кликстримов, текстов и картинок.Развитую MLOps инфраструктуру и процессы, мощный кластер с GPU.Внешнее и внутреннее обучение, участие в митапах и конференциях.Полис добровольного медицинского страхования, обслуживаемый в лучших клиниках.Корпоративные скидки на фитнес, обучение, путешествия и т.п.Служебную сотовую связь.",,,
97032510,Senior Data Scientist (NLP),2024-04-15T16:16:29+0300,https://hh.ru/vacancy/97032510,Открытая,"Beeline, ТМ",,Алматы,Более 6 лет,[],Удаленная работа,Полная занятость,"Мы ищем специалиста в области NLP, который поможет нам в быстром генерировании и тестировании гипотез для разработки инновационных продуктов. Эта роль предполагает работу в динамичной стартап-среде, где скорость и гибкость являются ключевыми. Что необходимо делать:  Разработка и оптимизация NLP моделей под конкретные задачи Работа с командой для быстрого генерирования и тестирования гипотез Файн-тюнинг и адаптация open-source LLM-моделей Постоянное изучение статей и применение новейших достижений в области NLP.  Что мы ожидаем от кандидата:  Опыт в NLP и глубоком обучении Знание Python, PyTorch/TensorFlow, Git, Docker, SQL Навыки back-end разработки приветствуются Опыт работы с векторными базами данных и bert-based архитектурами Знание и опыт работы с языковыми моделями, такими как GPT, Mistral и другие Опыт разработки и оптимизации моделей для улучшения производительности (inference) будет плюсом Участие в конкурсах машинного обучения (Kaggle, хакатоны) будет считаться преимуществом. ",,,
97409034,Senior Data Scientist (Промо Прогноз),2024-04-19T10:48:11+0300,https://hh.ru/vacancy/97409034,Открытая,"МАГНИТ, Розничная сеть",,Краснодар,От 3 до 6 лет,"['SQL', 'Hadoop', 'Spark', 'Python', 'Airflow', 'Linux']",Удаленная работа,Полная занятость,"Компания MagnitTech — это опытная команда IT, которая создает экосистему современных цифровых продуктов Магнит: доставка продуктов, лекарств, инструменты для обеспечения лояльности клиентов, специальные проекты и продукты для внутренних нужд. Сейчас мы в поиске Senior Data Scientist в команду прогнозирования промо спроса. Цель команды – создание высокопроизводительного сервиса прогнозирования, способного ответить на вопрос «Сколько товара продадут по акции?» в каждом из 25 000 магазинов сети. Для этого используем весь набор инструментов – от эвристик и линейных алгоритмов до бустингов и нейросетей. Работаем с временными рядами, а также умеем учитывать каннибализацию, комплементарность, закупку впрок. При необходимости подтверждаем эффект проведением AB-тестирования. Каждый день обрабатываем 40 ТБ данных с помощью Pyspark, Teradata, GitLab, Docker, AirFlow, MLFlow, облачных сервисов. Чем предстоит заниматься:  Работать в команде с высокой экспертизой в прогнозировании AI-алгоритмами (статистические модели, ML алгоритмы, Deep Learning): Лидировать команды из 4-6 человек, проводить codereview, Unit тесты, постановка решений на бой; Развивать прод-системы прогнозирования промо спроса до уровня Торговая точка - Товарная позиция; Разрабатывать адаптивные алгоритмы с учетом особенностей товарных категорий и форматов сети Магнит; Разрабатывать алгоритмы учета каннибализации спроса; Выявлять аномалии во временных рядах.  Стек технологий: Python, Spark, Airflow, Hive, Hadoop, Linux. Мы ожидаем:  Опыт лидирования команды из 3-4 человек, наставничество; Опыт работы с распределенными системами (HADOOP, Azure, YC DataProc) посредством Spark; Опыт работы с данными посредством SQL (Teradata, MS SQL, Postgres, Oracle); Опыт создания mission critical систем; Опыт решения практических задач прогнозирования; Опыт работы с временными рядами; Знание математической статистики; Знание систем контроля версий кода; Понимание устройства нейросетей.  Мы предлагаем:  Работу в максимально уютном и современном офисе в Москве или в Краснодаре, или удаленно; График работы 5/2 с гибким началом; Конкурентоспособную заработную плату; Мы любим учиться! А компания всегда поддерживает и способствует профессиональному развитию специалиста; Корпоративную технику для успешной и удобной работы; Дружескую атмосферу и поддержку команды профессиональных и активных коллег; Корпоративные скидки и программы лояльности от наших партнеров. ",,,
94340064,Data Scientist (Senior),2024-05-04T12:42:18+0300,https://hh.ru/vacancy/94340064,Открытая,Банк ЦентрКредит,,Алматы,От 3 до 6 лет,[],Полный день,Полная занятость,"  ЕСЛИ ВАМ ИНТЕРЕСНО:  Строить модели оптимизации промо-кампаний (Response модели, Uplift моделирование, NBO/NBA/NBC и т.д.); Поддерживать и контролировать метрики моделей в prod, консультировать пользователей по работе ML-моделей; Интерпретировать результаты функционирования моделей машинного обучения; Разрабатывать и стандартизировать ML-пайплайны; Участвовать в разработке и адаптации алгоритмов из научных статей / расширять собственную библиотеку алгоритмов на тему Customer Success; Проводить A/B тестирование;  Продумывать архитектуру и разработку пайплайнов по организации, сбору и хранению данных, необходимых для ML-моделей;   Разрабатывать CI/CD пайплайны на базе GitLab (Pytest/Unittest, Cookiecutter);   Заниматься написанием сервисов для онлайн-моделей и их мониторинга (REST/FastAPI);   Разрабатывать и интегрировать Feature Store в ML-процессы (HDFS, Airflow);   Разрабатывать ключевые компоненты инфраструктуры (например, интеграция с фреймворком А/Б тестирования).   Стек:  Python, AirFlow, MLflow, Hadoop, Oracle, SQL, PL/SQL, Linux, Bash, Gitlab.  МЫ БУДЕМ РАДЫ РАССМОТРЕТЬ ВАШУ КАНДИДАТУРУ, ЕСЛИ У ВАС ЕСТЬ:  знание Python, Jupyter notebook, SQL, PyTorch, Linux, bash; уверенное знание статистики, алгоритмов ML и DL, теории проведения A/B тестов; опыт разработки пайплайнов ML/DL и постановки на prod; желателен опыт в разработке рекомендательных систем; опыт создания версионируемых DS пайплайнов (GIT, Mlflow); умение объяснять и адаптировать сложные системы и технические термины для нетехнических специалистов.  Будет плюсом:  Экспертиза в MLOps, опыт проведения A/B-тестов, знание и применение глубокого обучения. ",,,
97135634,Middle Data Scientist CV,2024-04-16T15:56:49+0300,https://hh.ru/vacancy/97135634,Открытая,Samokat.tech,,Москва,От 1 года до 3 лет,"['CV', 'Python', 'Machine Learning', 'SQL']",Полный день,Полная занятость,"Описание продукта:Группа DS внепродуктовых проектов и усиления ключевых инициативОбязательные навыки:  Опыт работы в CV от 2х лет; Опыт работы с ML алгоритмами: регрессией; бустингом; Опыт работы с Python, SQL, Spark; Опыт проектной работы над бизнес DS проектами; Знания Gitlab, Jira, Confluence.  Желательные навыки:  Способность вести диалог с бизнесом по своим задачам, управлять ожиданиями всех контрагентов.  Задачи:  Полный цикл Data Science (от идеи до составление плана доработок модели по результатам пилота и его реализации). ",,,
93626854,Data Scientist,2024-05-12T12:31:00+0300,https://hh.ru/vacancy/93626854,Открытая,СБЕР,Сбер для экспертов,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"AI-команда Сбера ищет специалиста (middle/middle+ Data Scientist\) с опытом в решении NLP задач от 3х лет: препроцессинг, векторизация, кластеризация, классификации, извлечение ключевых слов, ранжирование, active learning, semi-supervised learning, transfer learning, content based recommendations.__ Основная часть команды состоит из дата-саентистов. Мы работаем с текстовыми заявками сотрудников банка, данными Jira и транскрибациями клиентских звонков. Ещё в команде есть backend-разработчики для реализации готовых сервисов, DevOps для автоматизации CI-CD и DE для формирования витрин и подготовки данных. Мы реализуем полноценный цикл разработки AI сервисов от RnD до ПРОМ. И помимо NLP задач, решаем задачи связанные с мониторингом банковских метрик (как бизнес, так и инфраструктурных) для прогнозирования инцидентов. Реализуем сервисы, направленные на повышение надежности систем банка, а также улучшение, автоматизацию и скоринг внутренних процессов.Обязанности  формирование гипотез разработка и обучение NLP моделей оценка качества результатов (DS и бизнес-валидация) самостоятельное ведение проектов. Требования  у тебя есть опыт решения NLP задач от 3х лет у тебя есть опыт ведения DS проектов имеешь опыт в классическом ML имеешь опыт в DL NLP владеешь python, git, sql на продвинутом уровне знаешь алгоритмы и структуры данных.  Будет плюсом:  опыт разработки приложений опыт работы с одной из СУБД (Hadoop / GreenPlum / ClickHouse) знакомство со средствами мониторинга и визуализации (Grafana, Prometheus, QlikSense и др.) опыт работы с LLM опыт общения с заказчиком. Условия   комфортный офис стабильный оклад и социальная поддержка сотрудников расширенное ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких льготные условия кредитования для каждого сотрудника бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: СберМаркет, Самокат, Еаптека, Мегамаркет корпоративная пенсионная программа корпоративное обучение за счет компании реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей корпоративный спортзал и скидки в спортзалы-партнеры скидки на продукты Сбера и компаний-партнеров. ",,,
97703393,Senior NLP Data Scientist / GigaChat,2024-04-23T11:22:00+0300,https://hh.ru/vacancy/97703393,Открытая,СБЕР,Сбер для экспертов,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"Команда продаж в Телемаркетинге работает над созданием скриптов, индивидуальных для клиентов, с целью повышения качества взаимодействий с клиентом и конверсии в продажи. Мы ищем NLP Data Scientist`а для работы в продуктовой команде, для finetune и проверки гипотез с использованием генеративной модели GigaChat (аналог ChatGPT https://developers.sber.ru/portal/products/gigachat ). Обязанности  Эксперименты с LLM по улучшению качества генерируемых скриптов Использование NLP для повышения конверсии в продажи  Требования  Хорошее понимание современных архитектур нейронных сетей: BERT, T5, GPT и т. п. Понимание принципов обучения, дообучения, оценки нейронных сетей Опыт отладки нейронных сетей и модификации архитектур или создания собственных Уверенное знание Python Опыт работы с Pytorch или TF  Будет плюсом:  Опыт дообучения LLM: fine-tuning, PEFT (LoRa) Опыт распределенного обучения на нескольких GPU и серверах Опыт оптимизации или сжатия/дистилляции моделей Умение читать и разбирать статьи о новых архитектурах и подходах Опыт воспроизведения статей в коде  Условия  БК Президент Плаза, Кутузовский 32к1, метро/МЦК Кутузовская, опенспейс Профессиональное обучение, семинары, тренинги, конференции ДМС, фитнес в офисе, программы лояльности для сотрудников ",,,
94636098,Team Lead Data Science,2024-04-26T12:50:46+0300,https://hh.ru/vacancy/94636098,Открытая,OneTwoTrip,,Москва,От 3 до 6 лет,"['ML', 'Data Science']",Полный день,Полная занятость,"OneTwoTrip — онлайн-сервис для организации путешествий, лидер в России и странах СНГ, работающий на мировом рынке более 10 лет. С помощью OneTwoTrip можно найти и забронировать номер в отеле, купить билет на самолёт, поезд и автобус, арендовать автомобиль и заказать экскурсию. Ежедневно на нашем сайте и в мобильном приложении десятки миллионов поисковых запросов превращаются в десятки тысяч путешествий. Более 9 млн человек — наши клиенты. Служба поддержки оказывает помощь путешественникам 24/7, принимая обращения, используя все современные каналы коммуникации. А команда непрерывно работает над качеством и скоростью поиска, чтобы путешественники находили лучшие варианты и цены на отели, билеты и другие продукты. Мы находимся в поиске опытного коллеги, который сможет построить и возглавить наш отдел ML-разработки, сформировав команду, инфраструктуру и процессы с нуля. Чем предстоит заниматься:   Построение и развитие отдела: подбор, найм, развитие и управление командой   Построение инфраструктуры для работы - от сбора данных и обучения до стабильной работы и быстрого обновления моделей в продакшене   Взаимодействие с заказчиками и внедрение ML в различных продуктах и направлениях   Контроль за всеми этапами проекта: от идеи до внедрения и анализа результатов   Разрабатывать, поддерживать и улучшать ML-модели вместе с командой   Примеры задач, которые мы хотим решить с помощью ML:   Построить модель ценообразования для авиабилетов и отелей для оптимизации LTV и маржинальности   Запустить рекомендательную модель для отелей, которая бы оптимизировала конверсию в целевые действия пользователя   Распознавание фотографий отелей и определение наиболее конверсионной из них   Модель для категоризации и приоритизации обращений в чат поддержки, чтобы снизить затраты на их обработку   Что мы ожидаем от вас:   Опыт в построении ML-команды и инфраструктуры или хотя бы видели, как это делается   Успешный опыт внедрения ML-решений в продакшене   Развитые коммуникативные навыки   Опыт управления командой или наставничества   Самостоятельность и нацеленность на результат   У нас много разных типов задач поэтому пригодится опыт решения каждой из них   ​​​​Мы предлагаем:  ДМС Интересные и амбициозные задачи Неограниченный профессиональный рост Ресурсы на реализацию смелых идей, идущих на пользу сервису Гибридный график работы в офисе Москвы, Санкт-Петербурга или удаленную работу Посещение профильных мероприятий, библиотеку с хорошими книгами и обмен опытом с интересными людьми ",,,
97152363,Data Scientist LLM (Global markets),2024-04-16T19:54:00+0300,https://hh.ru/vacancy/97152363,Открытая,СБЕР,Сбер для экспертов,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"Кто мы? Команда, отвечающая за AI инициативы бизнеса Департамента Глобальных Рынков Сбера. Что мы делаем? Департамента Глобальных Рынков (ДГР) – предоставляет корпоративным и розничным клиентам широкий спектр продуктов и услуг на финансовых рынках. Ключевые направления бизнеса: торговые операции с ценными бумагами, деривативами, ликвидностью, на валютном, товарно-сырьевом рынках, структурные продукты. Мы помогаем внутренним клиентам увеличивать доходность, создаем информационную платформу, проводим анализ финансовых рынков, работаем с разными форматами данных. Наша команда решает очень широкий спектр DS-задач с применением самых передовых ML/DL алгоритмов и инструментов. В нашей компетенции — разработка, тестирования и вывод в промышленную среду моделей . Мы ищем талантливого специалиста, который обладает опытом работы с большими языковыми моделями (LLM). В этой роли вы будете играть ключевую роль в исследовании и применении нашей LLM для решения широкого спектра задач, включая генерацию текста, извлечение информации, Q&amp;A системы, логическое мышление и другие.Обязанности  Участие в разработке решения на основе обучения/файнтюнинга (SFT LoRA, RLHF) современных генеративных сеток (GigaChat, LLAMA2, Gpt3.5/4); Построение пайплайна обработки данных и обучения LLM (LLM цепочек); Разработка векторизованных баз знаний с использованием LangChain, ChromaDB; Организация процесса мониторинга качества LLM; Тестирование, анализ и ранжирование сильных и слабых сторон различных моделей и конкретного решения; Участие в формировании требований и необходимых данных по улучшению моделей; Оценка как полученное решение достигает поставленных целей; Следить за последними исследованиями и инновациями в области языковых моделей и применять их на практике; Разработка документации и руководства для пользователей и разработчиков; Подготовка и анализ новостей для обучения модели. Требования Основные навыки  Знание Python на уровне middle-разработчика; Опыт анализа и обработки данных (numpy/pandas) и их визуализация (matplotlib, seaborn, plotly); Опыт web scraping (в идеале – playwright/parsel/httpx, возможно – selenium/beautifulsoup/requests); Опыт работы с БД (ORM); Опыт создания dashboards (streamlit/gradio/dash); Опыт асинхронного программирования (asyncio); Linux; Git; Docker.  Навыки NLP  Уверенное владение базовыми знаниями в Deep Learning и NLP с практическим опытом работы в этом направлении; Знание PyTorch или Tensorflow для возможности fine-tuning LLM под конкретную задачу; Знание LLM-фреймворков и библиотек (в идеале – langchain, дополнительно как пример - llama-index, openai) для создания LLM-приложений; Опыт использования LLM (gpt-3.5-turbo/gpt-4/open source), в идеале – опыт использования их API для создания LLM-приложений; Знание методов Prompt Engineering.  Личностные качества  Навыки и желание самостоятельного изучения новых технологий для проведения экспериментов и реализации MVP с участием в дальнейшим развитии проектов.  Проекты  Наличие публичных проектов, и/или активное участие в разработке open source проектов в области NLP/LLM; Наличие блога по NLP/LLM. Условия  Формат работы: офис (ул.Вавилова,19). Возможен гибрид; ДМС с первого дня; Скидки на продукты банка и экосистемы; Развитая IT архитектура; Постоянное развитие: обучающие курсы от лучших университетов и компаний (МФТИ, ВШЭ, NVIDIA и другие), участие в международных конференциях; Развитое DS community, регулярные митапы, дайджесты и конференции. ",,,
95300267,Data Scientist (A/B Platform),2024-04-21T15:29:26+0300,https://hh.ru/vacancy/95300267,Открытая,Lamoda Tech,,Москва,От 3 до 6 лет,"['Python', 'Big Data', 'Machine Learning', 'A/B тесты']",Гибкий график,Полная занятость,"Мы в поиске Data Scientist в команду A/B Platform. Чем предстоит заниматься:   Развитие методологии A/B-тестирования (снижение дисперсии, switch-back, исследование прокси-метрик);   Построение масштабируемого пайплайна расчета метрик и A/B репортов - конфигурирование метрик и срезов, реализация расчета и применение стат методов для оценки значимости (в связке с дата-инженером):   Улучшение процесса A/B-тестирования в компании - от дизайна эксперимента до валидации и принятия решения.   Стэк технологий: Big data (Hadoop, PySpark, Hive), Python, Catboost, Airflow, Docker, SQL, PyTorch. Почему у нас классно:  Хорошо выстроенные процессы: квартальное планирование по методологии OKR, двухнедельные спринты, регулярные стендапы и проектные встречи для синхронизации. Сильная команда middle и senior специалистов, развитое DS-сообщество, где есть возможность обмениваться знаниями на внутренних митапах У нас представлен полный жизненный цикл разработки data-driven продуктов с применением ML — от идеи и генерации гипотез до запуска АБ тестов. В части разработки онлайн-сервисов и деплоя моделей нам помогает команда инженеров.  Мы ожидаем:  Опыт в области анализа данных и машинного обучения (от 2 лет); Опыт работы с SQL, Hadoop, Hive, Spark; Владение Python, Linux, методами работы с большими данными; Знания теории вероятностей и математической статистики; Знания в области машинного обучения, прогнозного моделирования и методов статистического анализа; Знание алгоритмов и структур данных; Высшее образование в области прикладной математики, информационных технологий, информатики, экономическое с уклоном в математические методы и т.п; Английский язык на уровне технического чтения.  Будет плюсом:   Знание эконометрики;  Опыт работы с библиотекой statsmodels.  Как мы работаем:  Пишем на Python 3.6+ и PySpark 3.0; Для ресерча доступны два сервера (80 cores, 650Gb RAM), на которых развернут JupyrerHub и есть доступ к Hadoop-кластеру; Код с логикой ML-пайплайнов упаковываем в Docker и выкатываем, используя CI/CD-инструменты с запуском code style проверок и тестов; Используем Airflow для управления ML-пайплайнами и запуском их по расписанию; В командах есть культура code review как для изменений по части продакшен-пайплайнов, так и для ресерч-задач; Регулярно проводим командные брейнштормы с целью генерации новых идей по развитию наших data-driven продуктов; В компании внедрена культура принятия решений на основании данных и все изменения тестируем через АБ-эксперименты. ",,,
97317270,Team Lead Data Scientist,2024-04-18T12:35:12+0300,https://hh.ru/vacancy/97317270,Открытая,ДОМ.РФ,ДОМ.РФ ИТ,Москва,От 3 до 6 лет,"['Python', 'pd', 'lgd']",Гибкий график,Полная занятость,"ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Руководством командой Data Scientist’s в области моделирования розничных кредитных рисков Построением моделей вероятности дефолта (PD) и уровня потерь (LGD) для ипотечных кредитов, соответствующих требованиям ЦБ, 483-П, Базель II, EBA; Интеллектуальным анализом данных с целью выявления скрытых связей в данных, сегментации данных, оценки потенциала прикладного использования данных в бизнес-целях (Machine learning/Data science) Поиском прикладных методов моделирования и новых источников данных  ЧТО ДЛЯ НАС ВАЖНО:  Опыт работы в Data Science, разработке моделей и анализе данных от 5 лет Опыт работы банковской, телекоммуникационной или консалтинговой сферах Опыт работы руководителем/Team lead от 2х лет Крайне желательно: опыт построения моделей оценки кредитного риска для ПВР ",,,
97803528,Data Scientist (Ведущий),2024-04-24T11:51:27+0300,https://hh.ru/vacancy/97803528,Открытая,Тестовая компания Песочница для разработчиков ПО Диасофт,,Москва,От 1 года до 3 лет,[],Полный день,Полная занятость,"Data Scientist 2024(Ведущий) Заниматься полным циклом DS/ML задач для улучшения качества алгоритма ранжирования товаров в поисковой выдаче. Работать с данными от их исследования до автоматизации пайплайнов для регулярных расчетов датасетов и фичей на pyspark. Искать подходящие ML решения для бизнес-задач, планировать и проводить оффлайн и онлайн (А/Б) эксперименты. Опыт работы в Data Science от 3х лет Уверенные теоретические знания ML Сильный python Уверенное знание hadoop - стека, опыт работы с большими данными",,,
96827373,Data Scientist (Computer Vision),2024-04-19T17:27:49+0300,https://hh.ru/vacancy/96827373,Открытая,БиАйЭй-Технолоджиз,,Москва,Более 6 лет,"['OpenCV', 'TensorFlow', 'PyTorch']",Удаленная работа,Полная занятость,"BIA Technologies входит в ГК Деловые Линии. В связи с расширением портфеля задач Департамент разработки и внедрения систем искусственного интеллекта мы в поиске Computer Vision Engineer в проект Анализ видеопотока для контроля качества Обязанности:   Разработка и улучшение алгоритмов компьютерного зрения   Полный цикл внедрения модели от разработки прототипа до промышленного внедрения   Обнаружение нарушений в технологических процессах   Классификация объектов по изображениям, поиск дубликатов   Изучение актуальных статей на тему CV, анализ на применимость применимость к решению задач компании   Требования:  Законченное высшее техническое образование 2-3 реализованных продуктовых решения с использованием Computer Vision Умение решать задачи классификации, детектирования и сегментации как классическими методами CV, так и с использованием нейронных сете Понимание областей применения различных архитектур нейронных сетей  Технологии:  Python OpenCV TensorFlow/PyTorch  Предлагаем:  Аккредитованная ИТ компания, все социальные гарантии, гибридный или удаленный формат работы Конкурентный уровень заработной платы на старте, также мы проводим ежегодную оценку персонала по методике Performance Review с возможностью финансового/профессионального/карьерного роста в компании ДМС + Программа «Кафетерий льгот»: сотрудники за счет компании могут компенсировать расходы на страхование, обучение, спорт, спортивный инвентарь + Программа «Добросервис»: предоставляет возможность получать онлайн-консультации специалистов по психологическим, юридическим, финансовым вопросам Внутреннее обучение и оплата внешних тренингов, семинаров и конференций, корпоративная библиотека ",,,
98272616,Тимлид группы анализа клиентских данных и веб-аналитики/ Senior Data Scientist,2024-05-08T14:16:30+0300,https://hh.ru/vacancy/98272616,Открытая,Inventive Retail Group,"Inventive Retail Group, Офис",Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"Твои задачи:  Веб и мобильная аналитика: управление командой аналитиков, занимающихся счетчиками (GA, Яндекс.Метрика), таг-менеджерами (Segment Stream, Google Tag Manager), интеграциями пикселей, курированием и внесением изменений в слои данных DataLayer Проведение анализа данных веб и мобильных платформ, интеграция с сервисами веб-аналитики Запуск и оценка AB-тестов Анализ показателей и выявление точек роста Обработка adhoc запросов от брендов Анализ данных / клиентская аналитика: проектирование архитектуры хранения и обработки данных, автоматизация сбора, хранения и обработки сырых данных Моделирование и проверка бизнес-гипотез Анализ ключевых показателей, оценка эффективности маркетинговых кампаний Автоматизация отчетности по данным CDP|CRM|GA Сегментация клиентской базы, анализ эффективности маркетинговых кампаний Выстраивание процесса передачи и хранения данных в CDP Автоматизация используемых служб, курирование базы данных программы лояльности Участие в ML проектах как в роли инициатора так и исполнителя BI аналитика: реализация отчетов/дашбордов в различных BI-системах (OLAP, PowerBI, Google Data Studio, JetStats) Курирование и поддержка системы отчетности программы лояльности.  Наши пожелания:  Опыт работы в области веб и мобильной аналитики, анализа данных и BI аналитики не менее 5 лет. Знание инструментов веб-аналитики (GA, Яндекс.Метрика), таг-менеджеров (Google Tag Manager), BI-систем (PowerBI, Google Data Studio и др.) Навыки программирования на Python для автоматизации процессов Навыки работы с API различных продуктов Опыт работы с системами хранения и обработки данных Понимание методов машинного обучения и их применение в аналитике данных Коммуникабельность, умение работать в команде, лидерские качества.  Наши условия:  Работа и развитие в крупной Компании (входим в реестр аккредитованных ИТ-компаний) Офис - станция м. Шелепиха  Официальное трудоустройство по ТК РФ Гибридный график 5/2 (c 09:00 до 18:00 или с 10:00 до 19:00) ДМС со стоматологией (после испытательного срока) Яркую корпоративную культу (#inventivelife, #inventivesport, #inventiveпомогает и это не всё. Смотри YouTube / Telegram-канал) Платформа корпоративных скидок Inventive Retail Group. ",,,
