id,name,published_at,alternate_url,type,employer,department,area,experience,key_skills,schedule,employment,description,salary_from,salary_to
98490329,Инженер данных / Системный аналитик,2024-05-06T17:27:32+0300,https://hh.ru/vacancy/98490329,Открытая,билайн,билайн: Контактные центры,Москва,От 1 года до 3 лет,[],Полный день,Полная занятость,"Сегодня билайн — компания изменений, чутко реагирующая на потребности рынка и людей. Мы гордимся тем, что уже сейчас разрабатываем и реализуем технологии, аналогов которым нет в мире. А ещё билайн — это не просто компания, это — команда, объединённая общими ценностями и общей целью — быть лидером телеком и digital-рынков, предоставляя нашим клиентам новейшие продукты и услуги, а также сервис самого высокого уровня. Сейчас у тебя есть возможность присоединиться к нам в качестве Инженера данных/Системного аналитика в лучшую команду на проект системы автоматизации функционала аренды технологических позиций. Есть прекрасная возможность развития как в сфере cистемного анализа, так и в сфере работы с данными, в зависимости от твоих пожеланий и предпочтений. Итак, тебе предстоит:  Cобирать требования от заказчиков / экспертов предметных областей и заниматься их формализацией; Писать Технические задания (BRD) и Технические решения (FSD), ставить задачи в JIRA; Уточнять требования и задачи по мере разработки системы, а также поддерживать документацию в актуальном состоянии; Проектировать функциональность, архитектуру, интерфейсы решений самостоятельно или совместно с другими членами команды (разработчика, архитектора, ВП, тестировщика); Проектировать интерфейсы интеграций со смежными системами; Взаимодействовать с разработчиками для проработки требований на системы; Проводить приемочное тестирование, проводить анализ дефектов; Помогать в решении ошибок и сопровождении продуктов/ рабочих процессов; Разрабатывать проектную документацию.  Мы будем рады рассмотреть твою кандидатуру, если у тебя есть:  Опыт работы от 1 года в должности системного аналитика/инженера данных; Опыт сбора и описания требований, умение структурировать информацию; Опыт работы с postman или аналогом; Знать и уметь работать с json; Опыт работы c ПО постановки задач: JIRA, Confluence; Технический бекграунд и знание принципов и процессов разработки ПО; Опыт составления требований к разработке ПО и интеграционных решений; Навыки тестирования доработок, созданных на основе описанных требований; Знание UML/BPMN нотации, инструментов моделирования и рисования (Visio, Draw.io, PlantUML и прочих); Знание реляционных БД, опыт написания SQL–запросов; Опыт командной разработки Agile/Scrum.  Что мы предлагаем:  Трудоустройство в аккредитованную ИТ-компанию; Сплоченную команду профессионалов, в которой можно не только успешно; реализовывать проекты, но и перенимать опыт и развиваться; Обучение, участие в интересных проектах и расширение профессиональной экспертизы: мы участвуем в конференциях, митапах, публикуемся на Хабр и т.д.; Конструктивную и открытую рабочую атмосферу; Полис добровольного медицинского страхования, обслуживаемый в лучших клиниках; Корпоративные скидки на фитнес, обучение, путешествия и т.п.; Служебную сотовую связь. ",,
97887084,Старший/Ведущий аналитик (Data Hub),2024-05-07T11:26:10+0300,https://hh.ru/vacancy/97887084,Открытая,Frank RG,,Москва,От 3 до 6 лет,"['MS PowerPoint', 'Английский язык', 'Excel', 'Консалтинг', 'Business Strategy', 'Аналитика', 'Power Query', 'Power Pivot', 'Power Dax', 'Сводные таблицы', 'Оценка рынка', 'Банки', 'Benchmarking', 'Статистика', 'Сбор и анализ информации', 'DAX', 'Анализ данных', 'Навыки составления отчетности', 'Oracle BI', 'PostgreSQL', 'Математическое моделирование', 'Математическая статистика', 'Qlik Sense', 'Английский — B1 — Средний']",Полный день,Полная занятость,"Привет! Мы занимаемся аналитикой и консалтингом в банковской сфере. Мы создаем аналитические продукты, которые позволяют оценить место банка в любом сегменте банковской розницы, сформировать гипотезы по развитию бизнеса и принять верные решения. Наши клиенты – все крупнейшие российские банки: Сбербанк, Тинькофф, Райффайзен Банк, Альфа-Банк и другие. Мы входим в ТОП-100 крупнейших консалтинговых компаний по версии RAEX, среди стратегических консультантов мы - №6!       У нас сильная команда, возможность быстрого карьерного роста, интересные аналитические задачи и безграничные возможности для профессионального роста и развития. Наш бизнес растет каждый год на 30-50%, и чтобы поддерживать этот рост, мы находимся в постоянном поиске талантливых специалистов всех уровней грейдов. Наши проекты:  Консалтинговая компания Frank RG. Деловое издание Frank Media.  Тебе у нас понравится, если тебе близка работа с данными, интересно, как устроен банковский сектор и ты хочешь стать экспертом в аналитике. Тебе предстоит:  Обрабатывать и проверять данные (качественные и количественные при помощи Excel, в том числе и с использованием power query, power pivot, dax и онлайн-витрины на базе Qlik); Формировать аналитические отчеты для банков с описанием найденных ошибок; Контролировать процесс: внутренние дедлайны по согласованию методики с проектным лидером, со стороны клиента дедлайны по выгрузке данных, проверке и согласованию; Осуществлять методологическую помощь клиенту и аналитикам из команды; Создавать расчетные Excel-модели по заданным вводным, оценивать рынок и рассчитывать ключевые показатели; Участвовать в подготовке отчетов в формате PowerPoint по результатам работы; Подготавливать качественную аналитику, которая аккумулирует опыт нескольких проектов и позволят банкам принимать стратегические решения о развитии своего бизнеса.  Мы ждем, что ты:  Имеешь высшее образование: экономика, финансы, маркетинг; Имеешь опыт в аналитике 2-3 года; Владеешь инструментами Excel на продвинутом уровне (пользование пакетами Анализ данных, Поиск решения, Макросы, ВПР, ГПР, работа со сводными таблицами, надстройки Excel Power Query и Power Pivot); Готов работать с данными на базе Qlik Sense; Можешь самостоятельно подготовить презентацию для клиента; Ориентирован на бизнес, нацелен на результат, способен работать самостоятельно и пробовать различные подходы; Умеешь четко и ответственно решать поставленные задачи, соблюдать персональные дедлайны; Обладаешь гибким умом, умеешь структурировать информацию и делать выводы; Готов выполнить тестовое задание :)  Мы предлагаем:  Работу в штате компании с соблюдением трудового кодекса; Конкурентную зарплату по итогам собеседования; Испытательный срок 3 месяца без снижения оклада; Большой спектр задач и проектов, в разработке которых можно принимать участие, пробовать разные инструменты и выбрать те, что приносят больше пользы исследованию; Компенсация обучения английскому языку в Skyeng (50% платит компания, 50% сотрудник), Яндекс.еда после 20:30 и Яндекс.такси после 22:00; Корпоративный спорт: йога и алтимат фрисби; Книжный клуб: в твоем распоряжении будет внушительная библиотека по бизнес, технической и художественной литературе; Корпоративные выезды: стратегические сессии, корпоративы, спорт, вечеринки; Ассессмент: прозрачная система оценки 2 раза в год с возможностью роста грейда и зарплаты; ДМС (посещение врачей без ограничений, КТ, МРТ, чекап).       ",,
95461665,Аналитик данных / bi-аналитик,2024-05-06T16:41:59+0300,https://hh.ru/vacancy/95461665,Открытая,Спортмарафон,,Москва,От 1 года до 3 лет,"['Power BI', 'Аналитические исследования', 'Работа с базами данных', 'Анализ данных', 'Tableau']",Полный день,Полная занятость,"Команда туристического, бегового и горнолыжного магазина “Спорт-Марафон” ищет аналитика нашей мечты, который учитывает потребности бизнеса, инициирует и создаёт аналитические отчеты, помогающие нам находить точки роста и принимать правильные управленческие решения. Основные задачи:  Развивать направление аналитики в компании, инициировать создание новых отчетов, которые помогают разным подразделениям “Спорт-Марафона” в работе. Отвечать за подготовку аналитических отчетов и метрик. Разрабатывать и автоматизировать отчетность с помощью BI - инструмента. Понимать бизнес-процессы и заниматься сбором требований от бизнес-подразделений. Формировать технические задания на извлечение данных. Создавать витрины на основе данных из разных источников.  Наши ожидания от кандидата:  Уверенное владение SQL и BI – инструментами, предпочтительно Tableau. Опыт работы с Google Таблицами и Excel. Хорошие коммуникативные навыки, инициативность, ответственность, вдумчивый подход к работе. Готовность к автономной работе. У нас нет команды аналитиков, с которыми вы сможете обсуждать рабочие моменты, перенимать их опыт. Максимум самостоятельности и ответственности)  Преимуществом будет:  Понимание работы web – инструментов для аналитики и контекстной рекламы. Владение Python, достаточное для работы с API сторонних сервисов.  Мы будем особенно рады коллеге, который увлекается аутдор-активностями: туризмом, горными лыжами, бегом, скалолазанием и др. Мы предлагаем:  Возможность в основном работать из дома, мы собираемся в офисе все вместе раз в неделю. стабильные выплаты заработной платы. Команда, в которой приятно не только работать, но и проводить свободное время, тренироваться и путешествовать, демократичная атмосфера, минимум бюрократии. Корпоративные мероприятия, бесплатные скипасы на горнолыжные склоны и посещение скалодромов. Скидки на снаряжение в нашем магазине и у наших партнеров на туры, забеги, тренировки. Кафе, построенное специально для сотрудников, с завтраками, обедами и ужинами из фермерских продуктов. ",,120000.0
96834291,Аналитик данных,2024-05-06T17:05:10+0300,https://hh.ru/vacancy/96834291,Открытая,BRANDPOL,,Екатеринбург,От 1 года до 3 лет,"['Анализ данных', 'MS Excel', 'Аналитическое мышление', 'Работа в команде', 'Мониторинг рынка', 'Алгоритмы', 'Аналитические исследования', 'Сбор и анализ информации', 'Аналитика', 'Постановка задач разработчикам']",Полный день,Полная занятость,"Мы международная команда единомышленников: юристов, маркетологов и разработчиков программных продуктов, которая ежедневно создает уникальный продукт , призванный защищать потребителей и производителей товаров и услуг по всему миру на всех языках и на всех интернет-площадках. Мы создаем совершенно новый цифровой поход для обеспечения экономических интересов производителей и потребителей по всему миру, основанный на глубоком понимании цифровой трансформации реальности.   В отдел аналитики BRAND PROTECTION мы ищем специалиста со знанием средств сбора и анализа данных для решения серьезных интересных задач по исследованию интернет-пространства (поиск поддельной продукции, исследование рынков продаж различных товаров и услуг, анализ конкурентов). Что нам нужно от вас: • Знание Excel • Умение понять какую задачу, каким инструментом решить эффективнее • Желание постоянно развиваться в сфере анализа данных – придумывать нестандартные решения, пробовать работать с новыми инструментами на основе проанализированных данных. Чем вы будете заниматься: • Исследование рынка; • Поиск, сбор и анализ информации на веб-ресурсах (мониторинг Интернета) автоматизированными средствами; • Разработка алгоритмов сбора и обработки информации; • Общение с клиентами по техническим вопросам ( не так часто) Что мы предлагаем вам: • Работа с реально крупнейшими российскими и международными брендами. • Современный офис в самом центре города; • Очень дружный коллектив; • Корпоративное обучение; • График работы с 10 до 19 пн-пт; • Понятный карьерный рост.",50000.0,80000.0
98483388,Senior Аналитик данных в Платформу сервисов,2024-05-06T16:01:42+0300,https://hh.ru/vacancy/98483388,Открытая,Контур,,Екатеринбург,От 3 до 6 лет,"['MS SQL', 'Аналитические исследования', 'Статистический анализ', 'Работа с базами данных']",Удаленная работа,Полная занятость,"Мы ищем опытного Аналитика данных в команду Платформы сервисов. Платформа сервисов — это стратегическая инициатива для достижения экосистемности для клиента за счёт переиспользования разработанных сервисов. Цель платформы — ускорить создание продуктов, закрывающих потребности клиента, а также добиться унификации того, как пользователи решают однотипные задачи в разных продуктах Контура. Чем предстоит заниматься   Разбираться в базах данных, ключевых сущностях и процессах работы с ними.   Помогать в составлении метрик, определять, какие данные нужны для конкретных показателей. Считать метрики качества, используемости конкретных сервисов.   Собирать данные по продукту, подготавливать выгрузки, формировать аналитику по запросу.   Анализировать вклад встраиваемой функциональности платформенного (или инфраструктурного) сервиса в основной продукт.   Технические требования   Опыт работы аналитиком данных от 3 лет.   Уверенное знание SQL: сложные и оптимальные запросы с использованием оконных функций, CTE, apply.   Знание Python, умение работать с большими массивами данных.   Нетехнические требования   Быть готовым общаться с пользователями отчетов и с коллегами из разных команд.   Уметь задавать вопрос «Зачем?» и выявлять проблематику, докапываться до сути.   Системно мыслить, уметь выделять главное, расставлять приоритеты.   Аргументированно отстаивать свою точку зрения.   Проявлять инициативу и самостоятельность.   Уметь видеть за числами физический смысл и находить причины явлений.   Мы предлагаем   Дружную команду, готовую всегда помочь в решении сложных задач.   Возможность применения самых современных инструментов в области анализа данных.   Поддержку и плавную передачу знаний в первые месяцы.   Уровень зарплаты обсуждаем после собеседования, отталкиваясь от ваших ожиданий.",,
97261198,Data Analyst/​​​​​​​Finance Analyst,2024-05-08T20:51:38+0300,https://hh.ru/vacancy/97261198,Открытая,STARTRIBE LTD,,Кипр,От 3 до 6 лет,"['SQL', 'Python', 'MS Excel']",Полный день,Полная занятость,"Международная компания, которая разрабатывает надежные и актуальные IT-решения для B2C и B2B сегмента находится в поисках: Data Analyst/ Finance Analyst Обязанности и задачи:  Сбор и консолидация финансовой информации проекта Разработка и поддержка бизнес-отчетов и дашбордов, обеспечивающих визуализацию финансовых и операционных показателей Мониторинг ключевых показателей производительности и финансовых метрик Коммуникация со смежными подразделениями:сбор информации, чистка, обработка данных.  Требуемые знания и опыт:  Уверенное владение SQL, умение писать сложные запросы Уверенное владение Python для анализа данных Опыт работы в области анализа данных Опыт применения статистических методов проверки гипотез, построения оценок и прогнозов Умение и желание решать нетривиальные задачи в условиях неполных данных Опыт cоздания отчетов в Tableau Продвинутый пользователь MS Excel, MS Power Point,  Что мы предлагаем  Место работы на Кипре в г Лимассоле График работы 5/2 с с 09:00 до 18:00 гибким началом рабочего дня с 8:00 до 10:00 Бесплатные обеды в офисе Интересные задачи в дружной и большой команде Общение и рабочий процесс на русском языке ",,
98474767,Разработчик/аналитик хранилищ данных,2024-05-06T14:40:36+0300,https://hh.ru/vacancy/98474767,Открытая,Т1,ГК Иннотех | Большие данные,Москва,От 1 года до 3 лет,"['SQL', 'DWH', 'Python', 'СУБД', 'Java', 'ArenaData', 'ORACLE', 'MS SQL', 'PGSQL', 'Informatica']",Полный день,Полная занятость,"Обязанности:  Анализ/разработка потоков загрузки данных (объектов) из источников в хранилище данных банка Разработка процедур доступа к объектам хранилища Запуск и контроль/мониторинг процедур загрузки Установка, релизы, настройка и решение дефектов ETL-платформы  Требования:​​​​​​​  SQL (не ниже среднего); Java или Python (возможен начальный уровень); Опыт ETL-разработки (напр. Informatica); Informatica – базовые знания - обязательно Опыт работы с СУБД (ArenaData, PGSQL, Oracle, MS SQL); Опыт работы с распределенными СУБД (типа Vertica, GreenPlum) - желательно ",,
96454896,Бизнес-аналитик BI/ Data steward,2024-05-07T14:39:49+0300,https://hh.ru/vacancy/96454896,Открытая,МСУ-1,,Москва,От 1 года до 3 лет,[],Полный день,Полная занятость,"Обязанности:  Проведение инвентаризации данных; Проведение плановых аудитов данных и формирование отчетности по результатам проверок; Внедрение процедур регулирования данных для обеспечения качества данных; Построение визуализации моделей данных: смысловые, концептуальные, логические, физические; Выявление ограничений и возможностей улучшения бизнес-процессов, связанных с данными; Дизайн данных для интеграции информационных систем и создания единого информационного пространства организации.  Требования:  Высшее образование Навыки аналитика данных (BI): понимание основ BI, анализ данных, визуальный анализ, глубокое понимание всех возможностей BI-инструментов, решение проблем производительности BI-инструментов. Опыт в программировании и понимание теории баз данных (SQL). Знание принципов хранения и обработки данных в стеке Big Data: очистка данных без программирования, фильтрация данных, объединение данных из нескольких разнородных источников. Основы проектирования и работы с корпоративными хранилищами и озерами данных (Data WareHouse, Data Lake), а также ETL/ELT-процессами. Знакомство с инструментами обеспечения качества данных, например, Informatica Data Quality, Microsoft Data Quality Services, Oracle Enterprise Data Quality, SAP Data Services, Talend Open Studio for Data Quality и другие подобные системы (является преимуществом). Развитые коммуникативные навыки, способность к командной работе, системное и критичное мышление, нацеленность на результат, любознательность и креативность  Условия:  Работа в крупной, стабильной строительной компании; Благоустроенный офис в шаговой доступности от метро; Официальное трудоустройство по ТК РФ; Заработная плата выплачивается два раза в месяц на карту, без задержек; График работы 5/2, гибридный график работы/удаленный график Компенсация питания. ",,
96539033,Аналитик данных,2024-05-08T17:52:29+0300,https://hh.ru/vacancy/96539033,Открытая,"ЕвроХим, Минерально-Химическая Компания",,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"«ЕвроХим» – это 27 000 человек, 25 стран, 75 предприятий.«ЕвроХим» входит в ТОП-3 крупнейших мировых производителей удобрений.«ЕвроХим» верит в рост бизнеса за счет развития сотрудников. Компания привлекает и сохраняет целеустремленных и перспективных сотрудников. АО &quot;МХК &quot;ЕвроХим&quot; приглашает в свою команду Дата-Аналитика (Коммерческая дирекция). Обязанности:  Прикладной бизнес-анализ данных в хранилище Oracle Exadata на языках SQL, Python. Разработка отчетов в BI инструменте FineBI. Участие в проектах развития хранилища данных Oracle Exadata: разгрузка новых источников, формулирование требований к новому функционалу, приемка и тестирование новых разработок на стороне заказчика. Разработка SQL / Python прототипов функционала новых отчетов для управления открытой позицией, ценовыми рисками, расчета эффективности коммерческой деятельности/ Разработка прикладных моделей с применением статистических, оптимизационных алгоритмов на основе данных.  Требования:   Опыт работы в роли инженера данных, аналитика данных, разработчика Bi отчетности от 5ти лет.   Аналитический склад ума: умение видеть систему в целом, включая взаимосвязи и &quot;узкие места&quot;.  Опыт работы с большими массивами данных. Знание английского языка на уровне не ниже Upper-Intermediate.  Условия:   Официальное трудоустройство, бессрочный трудовой договор.   Возможности для профессионального роста и развития в команде профессионалов &quot;ЕвроХим&quot;.  Социальный пакет (ДМС, включая стоматологию, корпоративная связь, компенсация путевок в лагерь, новогодние подарки для детей сотрудников и пр.). Удобный офис в Москва-Сити. ",,
94100637,"Data Analyst (middle/senior), Remote",2024-05-06T12:52:07+0300,https://hh.ru/vacancy/94100637,Открытая,Fundraise Up,,Тбилиси,От 3 до 6 лет,"['SQL', 'Английский язык', 'PostgreSQL', 'A/B тесты', 'Data Analysis']",Удаленная работа,Полная занятость,"Ищем дата-аналитика с 3+ годами опыта на удаленную работу в потрясающую компанию с сильной командой ;-) Подробнее Мы делаем фандрайзинговую платформу Fundraise Up. Цель в том, чтобы быть самым удобным и самым быстрым способом сделать донат в пользу некоммерческого фонда. Мы изобретаем способы ускорить загрузку, увеличить конверсию, принять оплату разными способами и т.д. Каждый месяц люди со всего мира донатят десятки миллионов долларов через наши формы. Крупнейшие некоммерческие организации мира используют наше решение чтобы собирать деньги. UNICEF (самый известный международный фонд ООН) делает весь онлайн-фандрайзинг на нашей платформе. Аналогично поступают Барак Обама, Ассоциация изучения Альцгеймера и многие другие. Наш рейтинг на самой популярной платформе для отзывов — 4.9 из 5. Мы работаем в энтерпрайз-сегменте. Наши клиенты находятся по всему миру, но основная концентрация приходится на США, Канаду, Великобританию и Австралию. Продукт Продукт, который мы делаем — большой и сложный. Он состоит из нескольких частей: чекаут и виджеты (каждый из них, это небольшое SPA), порталы для донора, организации и партнеров, админка и еще несколько приложений. Команда В компании работает 180 человек. В офисе в Нью-Йорке маркетинг, продажи, онбординг и саппорт. Удаленно мы принимаем продуктовые решения, делаем дизайн и разработку. Продуктовая команда маленькая и в этом кайф — у нас нет «незначительных» задач. Все что мы делаем — важно. Команда сильная и в этом отдельный кайф — всегда интересно быть в окружении крутых людей, которые делятся опытом. Коллеги всегда помогут найти хорошее решение. Приветствуется задавать вопросы и делиться знаниями. Кого ищем Мы ищем дата-аналитика с 3+ годами опыта, которому предстоит работать с широким спектром задач: ETL, BI, A/B-тесты, аналитика (продуктовая, аналитика продаж и т.д.), ad-hoc&#39;и и много чего другого. Мы не ждем, что вы умеете все и сразу. Мы обязательно поможем и подскажем там, где не хватает знаний или опыта. Основная аудитория проекта и бизнес-команда находятся в США. Несмотря на то, что команда разработки продукта говорит по-русски, вам придется периодически что-то писать на английском языке. Поэтому мы ожидаем, что вы, как минимум, читаете и понятно пишете по-английски. Пара важных вещей  Позиция предполагает релокацию из РФ и РБ. При желании вы можете воспользоваться нашей программой релокации, которая распространяется на Европу, Сербию и Грузию. Мы работаем удаленно, но с 9 до 18 часов по CET. В это время мы интенсивно созваниваемся и много обсуждаем. Итоговая сумма компенсации будет зависеть от вашего опыта, результатов тестового задания и технического интервью, а так же вашей страны проживания.  Формальный список того, что нужно делать  Искать инсайты, формировать и проверять продуктовые гипотезы, дизайнить и анализировать A/B тесты, составлять и визуализировать метрики (продуктовые и операционные), разрабатывать отчеты в BI, составлять витрины данных, Ad-hoc&#39;и.  Профессиональные требования  Знания в области математической статистики и теории вероятностей, знание Python (numpy, pandas, matplotlib, sklearn), письменный английский, опыт работы от 3 лет, продвинутый SQL, опыт работы с BI (Tableau, Power BI, Metabase).  Стек технологий  Python, Clickhouse, MongoDB, PostgreSQL, Tableau, Grafana, Metabase, Airflow, Git.  Зачем мы вам Мы строим сильную команду людей с горящими глазами. У каждого свой опыт, которым он охотно делится. У нас нет ветвистой иерархии, все люди доступны на расстоянии zoom-звонка. В компании открыта почти вся финансовая статистика, мы регулярно рассказываем как устроен продукт, продажи, саппорт, откуда появляются клиенты и деньги, что интересного случилось и т.д. Мы верим в долгие отношения и выдаем разработчикам сток-опции. Компания хорошо растет — только за прошлый год мы вырастили метрики в два раза. Бонусы Нам важно чтобы работая удаленно, вы чувствовали себя комфортно. Обычно мы отправляем сотрудникам Macbook и нужное число мониторов. Если ваше рабочее место не обустроено, то пришлем стол, удобное кресло и все что нужно для продуктивной работы.Полностью оплачиваем необходимое ПО, книги и коворкинг, если не хотите работать из дома. Помогаем с оплатой спортзала и бассейна, курсов английского и любого профильного образования.Раз в год собираемся всей командой в оффлайне. В 2021 мы арендовали огромную виллу на Кипре, в 2022 встречались в отеле под Тбилиси, а в 2023 устроили недельный выезд на 60 человек на курорт в Турции. В следующем году будет что-то новое :-) Дополнительные инструкции Напишите в отклике пару слов о своем опыте и о том, чем вас привлекла вакансия. .  ",3700.0,5300.0
97433468,Инженер данных (отдел веб-аналитики),2024-05-07T14:13:44+0300,https://hh.ru/vacancy/97433468,Открытая,Леруа Мерлен,ИТ,Москва,От 3 до 6 лет,"['greenplum', 'SQL', 'datalake', 'dwh']",Полный день,Полная занятость,"  Обязанности:  Поддержка настроенной интеграции данных Google Analytics и FireBase в DataLake (Greenplum); Разрабатывать схемы подключения новых источников в DataLake; Принимать участие в архитектурных решениях; Разрабатывать процедуры формирования детального слоя данных и слоя витрин DataLake; Создавать и улучшать процессы обработки данных; Реализовывать процессы CI/CD и мониторинга разработанных процессов обработки данных (Grafana, Prometheus); Создание manual и automated DQ тестов; Документирование работы в Confluence.  Требования:   Понимание принципа работы MPP баз данных (в частности Greenplum);   SQL с навыком оптимизации запросов (чтение плана, оценка, оптимизация);   Apache Spark - хотя бы понимание что это и для чего используется. В нашем случае актуален pyspark, но если был опыт со scala + spark, то это ок;   S3, хотя бы понимание что это и для чего;   Airflow, понимание на хорошем уровне (как писать даги, архитектура, best practice);   Понимание CI/CD, большой плюс, если есть опыт настройки процессов;   Опыт работы с системами контроля версий (Git);   Data Quality, хотя бы понимание зачем это надо.   Что мы готовы предложить:  работу в компании с развитой инженерной культурой; гибкую систему премирования; расширенный социальный пакет: ДМС со стоматологией с первого месяца работы, психолог и страхование жизни, компенсация питания и оплата мобильной связи; возможности профессионального роста, программы развития для сотрудников; корпоративное обучение и доступ к базе знаний; внутренние профессиональные сообщества и мероприятия; автономность работы, возможность менять правила, ошибаться и создавать новое; гибридный формат работы; современный офис в 2 минутах ходьбы от МЦК ЗИЛ. ",,
